ts,in_queue(size), in_queue(number)
1530224884.258740065,1650,25
1530224884.271344876,1584,24
1530224884.283961798,1518,23
1530224884.296638683,1518,23
1530224884.309112647,1518,23
1530224884.321696230,1584,24
1530224884.334288614,1716,26
1530224884.346828622,1584,24
1530224884.359401867,1518,23
1530224884.372097905,1650,25
1530224884.384813642,1584,24
1530224884.397319380,1518,23
1530224884.409831569,1518,23
1530224884.422636055,1650,25
1530224884.435312882,1650,25
1530224884.447844854,1518,23
1530224884.460462863,1518,23
1530224884.472979822,1518,23
1530224884.485587384,1518,23
1530224884.498199098,1518,23
1530224884.510768814,1518,23
1530224884.523342079,1518,23
1530224884.535902784,1518,23
1530224884.548677957,1518,23
1530224884.561131663,1518,23
1530224884.573666830,1584,24
1530224884.586222649,1650,25
1530224884.598744752,1584,24
1530224884.611286496,1452,22
1530224884.623760217,1518,23
1530224884.636340083,1518,23
1530224884.648926824,1518,23
1530224884.661534688,1584,24
1530224884.674120672,1518,23
1530224884.686920044,1716,26
1530224884.699653273,1848,28
1530224884.712134784,1650,25
1530224884.724801899,1518,23
1530224884.737495059,1584,24
1530224884.750258216,1584,24
1530224884.762823046,1452,22
1530224884.775476460,1518,23
1530224884.788135140,1650,25
1530224884.800823871,1650,25
1530224884.813332423,1518,23
1530224884.826083971,1518,23
1530224884.838718625,1650,25
1530224884.851519077,1584,24
1530224884.863950466,1584,24
1530224884.876504289,1650,25
1530224884.889049956,1518,23
1530224884.901624891,1584,24
1530224884.914264425,1584,24
1530224884.926999573,1584,24
1530224884.939677857,1650,25
1530224884.952236005,1584,24
1530224884.964691868,1518,23
1530224884.977150698,1584,24
1530224884.989667977,1518,23
1530224885.002276287,1518,23
1530224885.015000222,1452,22
1530224885.027546536,1584,24
1530224885.040144937,1650,25
1530224885.052838428,1518,23
1530224885.065348208,1518,23
1530224885.077917188,1518,23
1530224885.090599468,1518,23
1530224885.103342607,1584,24
1530224885.116034355,1584,24
1530224885.128686948,1518,23
1530224885.141317473,1518,23
1530224885.154081856,1518,23
1530224885.166713974,1584,24
1530224885.179303310,1716,26
1530224885.191765584,1584,24
1530224885.204414598,1452,22
1530224885.217109609,1518,23
1530224885.229644877,1650,25
1530224885.242420190,1584,24
1530224885.255158004,1518,23
1530224885.267930569,1434,21
1530224885.294919571,0,0
1530224885.307483375,860,10
1530224885.319807839,1462,17
1530224885.332361612,1548,18
1530224885.344768706,1892,22
1530224885.357168238,3096,36
1530224885.369565214,3034,37
1530224885.382004352,1828,26
1530224885.394447786,1452,22
1530224885.407059767,1518,23
1530224885.419686854,1452,22
1530224885.432323043,1452,22
1530224885.444757601,1650,25
1530224885.457171259,1716,26
1530224885.469684988,1452,22
1530224885.482315729,1518,23
1530224885.494826570,1452,22
1530224885.507300829,1518,23
1530224885.519850005,1452,22
1530224885.532444253,1518,23
1530224885.545067385,1584,24
1530224885.557584714,1518,23
1530224885.570206689,1584,24
1530224885.582850706,1518,23
1530224885.595515087,1452,22
1530224885.608217345,1320,20
1530224885.620875365,1254,19
1530224885.633615956,1320,20
1530224885.646302820,1188,18
1530224885.658933989,1188,18
1530224885.671724935,1254,19
1530224885.684174867,1254,19
1530224885.696857280,1386,21
1530224885.709398096,1320,20
1530224885.722127568,1320,20
1530224885.734758434,1386,21
1530224885.747408157,1188,18
1530224885.759951050,1188,18
1530224885.772555189,1320,20
1530224885.785217037,1254,19
1530224885.797816836,1188,18
1530224885.810556552,1254,19
1530224885.823164144,1254,19
1530224885.835871163,1188,18
1530224885.848489552,1188,18
1530224885.861031269,1320,20
1530224885.873649322,1320,20
1530224885.886432306,1386,21
1530224885.899047332,1320,20
1530224885.911783301,1254,19
1530224885.924481509,1188,18
1530224885.937038482,1188,18
1530224885.949634721,1386,21
1530224885.962359101,1254,19
1530224885.974909764,1254,19
1530224885.987574308,1320,20
1530224886.000160375,1188,18
1530224886.012873320,1254,19
1530224886.025411095,1188,18
1530224886.038055249,1188,18
1530224886.050759248,1254,19
1530224886.063353526,1254,19
1530224886.075894961,1518,23
1530224886.088414908,1452,22
1530224886.101082430,1320,20
1530224886.113580106,1254,19
1530224886.126297931,1254,19
1530224886.139003370,1320,20
1530224886.151700613,1188,18
1530224886.164214064,1188,18
1530224886.176938454,1254,19
1530224886.189597487,1320,20
1530224886.202177483,1188,18
1530224886.214827040,1188,18
1530224886.227451840,1254,19
1530224886.240074271,1320,20
1530224886.252699578,1386,21
1530224886.265222269,1254,19
1530224886.277815418,1320,20
1530224886.290412339,1320,20
1530224886.303013530,1386,21
1530224886.315747977,1254,19
1530224886.328390331,1188,18
1530224886.341169772,1254,19
1530224886.353788931,1188,18
1530224886.366534098,1254,19
1530224886.379122232,1320,20
1530224886.391601178,1188,18
1530224886.404133593,1188,18
1530224886.416894728,1320,20
1530224886.429440883,1254,19
1530224886.442078341,1254,19
1530224886.454726537,1254,19
1530224886.467298488,1254,19
1530224886.479937630,1188,18
1530224886.492571875,1188,18
1530224886.505111286,1188,18
1530224886.517672967,1254,19
1530224886.530224841,1452,22
1530224886.542841138,1386,21
1530224886.555655737,1188,18
1530224886.568330645,1254,19
1530224886.581010718,1254,19
1530224886.593481853,1188,18
1530224886.606162081,1254,19
1530224886.618736247,1386,21
1530224886.631294539,1320,20
1530224886.643869205,1254,19
1530224886.656481803,1254,19
1530224886.669117264,1320,20
1530224886.681710179,1320,20
1530224886.694250483,1254,19
1530224886.706768575,1188,18
1530224886.719455409,1320,20
1530224886.731962986,1452,22
1530224886.744588819,1254,19
1530224886.757078368,1188,18
1530224886.769654463,1254,19
1530224886.782364035,1254,19
1530224886.795051036,1188,18
1530224886.807542429,1188,18
1530224886.820044204,1188,18
1530224886.832564755,1254,19
1530224886.845027140,1188,18
1530224886.857662698,1386,21
1530224886.870293636,1254,19
1530224886.882938158,1320,20
1530224886.895657227,1320,20
1530224886.908188916,1188,18
1530224886.920673260,1188,18
1530224886.933430159,1254,19
1530224886.946091917,1320,20
1530224886.958685484,1254,19
1530224886.971374447,1188,18
1530224886.983901806,1320,20
1530224886.996553778,1320,20
1530224887.009075985,1188,18
1530224887.021621556,1188,18
1530224887.034214670,1254,19
1530224887.046935580,1320,20
1530224887.059670327,1320,20
1530224887.072210223,1254,19
1530224887.084762691,1254,19
1530224887.097541009,1386,21
1530224887.110251119,1386,21
1530224887.122868082,1188,18
1530224887.135488417,1320,20
1530224887.147962015,1254,19
1530224887.160522709,1188,18
1530224887.173346291,1254,19
1530224887.186048693,1320,20
1530224887.198728316,1188,18
1530224887.211536006,1320,20
1530224887.224103276,1254,19
1530224887.236689657,1188,18
1530224887.249237472,1320,20
1530224887.261882956,1452,22
1530224887.274674643,1188,18
1530224887.287494616,1320,20
1530224887.299927564,1320,20
1530224887.312463284,1320,20
1530224887.325024014,1254,19
1530224887.337623453,1188,18
1530224887.350197505,1254,19
1530224887.362929847,1386,21
1530224887.375767265,1254,19
1530224887.395426305,1254,19
1530224887.407921109,1254,19
1530224887.420531876,1188,18
1530224887.433182906,1254,19
1530224887.445877584,1386,21
1530224887.458654565,1320,20
1530224887.471324175,1188,18
1530224887.483973546,1320,20
1530224887.496649413,1452,22
1530224887.509131902,1254,19
1530224887.521742233,1254,19
1530224887.534382427,1452,22
1530224887.547130745,1386,21
1530224887.559766060,1386,21
1530224887.572356226,1386,20
1530224887.584933718,1254,19
1530224887.597727594,1386,21
1530224887.610510556,1386,21
1530224887.623293900,1254,19
1530224887.635916527,1254,19
1530224887.648655834,1254,19
1530224887.661190125,1254,19
1530224887.673697964,1188,18
1530224887.686229136,1320,20
1530224887.699013590,1386,21
1530224887.711759890,1188,18
1530224887.724332002,1320,20
1530224887.736952602,1254,19
1530224887.749606357,1188,18
1530224887.762333613,1320,20
1530224887.774880299,1254,19
1530224887.787608647,1254,19
1530224887.800102172,1254,19
1530224887.812709287,1254,19
1530224887.825386684,1254,19
1530224887.838166801,1320,20
1530224887.851000711,1254,19
1530224887.863737739,1254,19
1530224887.876229029,1320,20
1530224887.888793688,1320,20
1530224887.901541805,1188,18
1530224887.914210169,1188,18
1530224887.926788543,1320,20
1530224887.939381699,1254,19
1530224887.951868521,1188,18
1530224887.964522190,1188,18
1530224887.977005099,1254,19
1530224887.989773811,1188,18
1530224888.002335737,1254,19
1530224888.014953802,1254,19
1530224888.027653606,1188,18
1530224888.040200670,1254,19
1530224888.052726396,1188,18
1530224888.065199934,1188,18
1530224888.077750351,1188,18
1530224888.090373987,1254,19
1530224888.102941233,1188,18
1530224888.115711955,1254,19
1530224888.128298248,1320,20
1530224888.140756677,1320,20
1530224888.153409458,1254,19
1530224888.166019947,1320,20
1530224888.178565392,1386,21
1530224888.191109228,1254,19
1530224888.203810646,1320,20
1530224888.216249965,1188,18
1530224888.228956141,1254,19
1530224888.241660187,1386,21
1530224888.254222119,1254,19
1530224888.267053892,1188,18
1530224888.279800880,1254,19
1530224888.292487702,1188,18
1530224888.305126157,1188,18
1530224888.317726540,1188,18
1530224888.330285890,1254,19
1530224888.342865166,1188,18
1530224888.355414622,1188,18
1530224888.368028358,1188,18
1530224888.380635713,1254,19
1530224888.393233791,1188,18
1530224888.405991818,1188,18
1530224888.418588638,1320,20
1530224888.431291784,1254,19
1530224888.443810483,1254,19
1530224888.456277848,1188,18
1530224888.468822748,1254,19
1530224888.481499255,1254,19
1530224888.494000462,1254,19
1530224888.506749107,1254,19
1530224888.519341757,1320,20
1530224888.531958611,1452,22
1530224888.544516277,1320,20
1530224888.557080654,1122,17
1530224888.569680547,1188,18
1530224888.582315450,1320,20
1530224888.594896838,1254,19
1530224888.607599969,1254,19
1530224888.620105208,1320,20
1530224888.632562064,1188,18
1530224888.645178468,1254,19
1530224888.657832177,1254,19
1530224888.670537638,1320,20
1530224888.683286399,1320,20
1530224888.695944484,1254,19
1530224888.708677757,1188,18
1530224888.721162192,1320,20
1530224888.733960851,1254,19
1530224888.746567445,1254,19
1530224888.759268221,1254,19
1530224888.771992222,1188,18
1530224888.784591027,1254,19
1530224888.797133055,1188,18
1530224888.809809986,1254,19
1530224888.822500316,1188,18
1530224888.835208724,1188,18
1530224888.847761395,1386,21
1530224888.860510784,1320,20
1530224888.873097497,1386,21
1530224888.885595567,1254,19
1530224888.898285329,1254,19
1530224888.911148133,1254,19
1530224888.923812028,1386,21
1530224888.936505651,1320,20
1530224888.949124329,1188,18
1530224888.961745761,1188,18
1530224888.974549799,1254,19
1530224888.987305991,1254,19
1530224888.999915804,1254,19
1530224889.012753754,1254,19
1530224889.025417944,1320,20
1530224889.037902333,1386,21
1530224889.050496545,1254,19
1530224889.063343024,1254,19
1530224889.075978376,1254,19
1530224889.088655607,1254,19
1530224889.101203574,1254,19
1530224889.113925202,1320,20
1530224889.126666993,1254,19
1530224889.139318806,1188,18
1530224889.151819310,1320,20
1530224889.164456159,1386,21
1530224889.176920975,1386,21
1530224889.189491603,1320,20
1530224889.202111828,1254,19
1530224889.214712815,1320,20
1530224889.227488472,1122,17
1530224889.240034156,1254,19
1530224889.252528942,1320,20
1530224889.265082115,1188,18
1530224889.277595138,1254,19
1530224889.290172169,1188,18
1530224889.302811740,1254,19
1530224889.315435735,1320,20
1530224889.327880309,1254,19
1530224889.340536955,1254,19
1530224889.353061610,1254,19
1530224889.365548469,1254,19
1530224889.378184363,1320,20
1530224889.391041289,1386,21
1530224889.403822469,1386,21
1530224889.416335316,1386,21
1530224889.428951768,1254,19
1530224889.441583562,1254,19
1530224889.454174895,1254,19
1530224889.466783853,1254,19
1530224889.479540551,1188,18
1530224889.492145958,1254,19
1530224889.504783293,1188,18
1530224889.517330595,1254,19
1530224889.530147809,1188,18
1530224889.542713877,1188,18
1530224889.555500960,1254,19
1530224889.568061643,1188,18
1530224889.580684429,1254,19
1530224889.593225732,1320,20
1530224889.605734286,1254,19
1530224889.618555660,1188,18
1530224889.631138646,1188,18
1530224889.643904088,1320,20
1530224889.656507409,1254,19
1530224889.669101166,1188,18
1530224889.681660647,1188,18
1530224889.694184036,1254,19
1530224889.706725186,1320,20
1530224889.719405957,1386,21
1530224889.731839590,1254,19
1530224889.744344812,1188,18
1530224889.756949606,1320,20
1530224889.769513230,1254,19
1530224889.782186086,1188,18
1530224889.794792168,1188,18
1530224889.807388990,1254,19
1530224889.819891443,1320,20
1530224889.832445064,1254,19
1530224889.845081280,1188,18
1530224889.857563177,1320,20
1530224889.870225779,1254,19
1530224889.882798454,1188,18
1530224889.895527960,1320,20
1530224889.908097638,1320,20
1530224889.920769982,1254,19
1530224889.933482737,1254,19
1530224889.946124909,1254,19
1530224889.958695598,1320,20
1530224889.971417195,1188,18
1530224889.983891887,1188,18
1530224889.996479415,1188,18
1530224890.008943076,1254,19
1530224890.021502904,1254,19
1530224890.034305424,1254,19
1530224890.046910189,1254,19
1530224890.059570280,1254,19
1530224890.072011012,1320,20
1530224890.084664146,1254,19
1530224890.097304834,1320,20
1530224890.109978963,1188,18
1530224890.122622486,1188,18
1530224890.135351365,1188,18
1530224890.148027280,1254,19
1530224890.160584629,1254,19
1530224890.173093669,1254,19
1530224890.185595163,1254,19
1530224890.198228768,1254,19
1530224890.210798240,1320,20
1530224890.223559806,1254,19
1530224890.236117308,1188,18
1530224890.248606934,1254,19
1530224890.261412692,1188,18
1530224890.273889888,1254,19
1530224890.286571530,1188,18
1530224890.299399945,1254,19
1530224890.311891048,1188,18
1530224890.324469612,1188,18
1530224890.336984299,1254,19
1530224890.349626755,1254,19
1530224890.362186683,1320,20
1530224890.374765913,1188,18
1530224890.387578251,1320,20
1530224890.400374928,1320,20
1530224890.412879618,1188,18
1530224890.425642313,1188,18
1530224890.438304609,1254,19
1530224890.450958432,1188,18
1530224890.463746766,1254,19
1530224890.476481815,1254,19
1530224890.489033935,1188,18
1530224890.501506975,1188,18
1530224890.514094320,1188,18
1530224890.526722441,1386,21
1530224890.539446833,1188,18
1530224890.552037943,1254,19
1530224890.564559925,1320,20
1530224890.577165174,1386,21
1530224890.589697617,1320,20
1530224890.602311436,1188,18
1530224890.614863764,1254,19
1530224890.627433676,1188,18
1530224890.640250381,1254,19
1530224890.652949142,1188,18
1530224890.665420961,1254,19
1530224890.678095475,1254,19
1530224890.690912272,1188,18
1530224890.703475110,1188,18
1530224890.716007798,1188,18
1530224890.728478916,1254,19
1530224890.741059400,1254,19
1530224890.753767872,1188,18
1530224890.766291635,1386,21
1530224890.779107062,1254,19
1530224890.791766866,1188,18
1530224890.804416397,1254,19
1530224890.817107514,1320,20
1530224890.829846711,1188,18
1530224890.842528403,1254,19
1530224890.855329728,1452,22
1530224890.867853509,1188,18
1530224890.880435267,1188,18
1530224890.893069761,1320,20
1530224890.905555020,1188,18
1530224890.918120456,1254,19
1530224890.930729767,1188,18
1530224890.943256225,1254,19
1530224890.956005326,1254,19
1530224890.968523759,1254,19
1530224890.981083605,1254,19
1530224890.993838833,1254,19
1530224891.006503625,1254,19
1530224891.019259988,1254,19
1530224891.031844518,1254,19
1530224891.044462634,1452,22
1530224891.057036822,1254,19
1530224891.069490948,1254,19
1530224891.082266242,1188,18
1530224891.094923570,1386,21
1530224891.107527355,1254,19
1530224891.120348293,1188,18
1530224891.133058140,1254,19
1530224891.145721374,1188,18
1530224891.158621973,1188,18
1530224891.171157450,1254,19
1530224891.183794933,1188,18
1530224891.196497171,1188,18
1530224891.209017066,1254,19
1530224891.221651429,1254,19
1530224891.234421102,1188,18
1530224891.247147600,1254,19
1530224891.259828237,1188,18
1530224891.272369151,1386,21
1530224891.285010003,1254,19
